,DP2e,Dist_CBD2,EPC_A_emision,EPC_B_emision,EPC_C_emision,EPC_D_emision,EPC_E_emision,EPC_F_emision,EPC_G_emision,Estado_contemporaneidad_calidad,Ausencia_singulares_presencia_arm_cocina,FIRE_pr,H_tamaviv,Income_Household_2016,Ln_total_pr,Precio_red,Year_1982_2006,Year_After_2007,bool_aire_acondicionado,bool_ascensor,bool_calefaccion,bool_piscina_comunitaria,desplaz_ponderado,dum_mar_200m,grand_terr_20m2,opin_ruido_si_pr,ratio_bano_hab,superficie
2384,10.3031832641,7.42812520448466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8407307776319302,0.9780968593552699,12.6972761154,1.61205883423,32594.9118733,12.3458345879,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.9537213137,0.0,0.0,43.6266076351,0.333333333333,75.0
2385,11.5872370914,7.29364130580936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4801469992007994,0.837608990168575,12.3074016571,1.70136588751,34791.8748524,12.5496623499,5000.0,0.0,0.0,1.0,1.0,1.0,0.0,23.018119456,0.0,0.0,46.4246811077,0.333333333333,83.0
2386,10.9821304389,7.212126640104068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551563650029264,0.31861815681136274,12.6972751617,1.62734432105,34777.8288148,12.8212582846,0.0,0.0,0.0,1.0,1.0,1.0,1.0,23.9578349861,0.0,0.0,52.0535195069,0.5,90.0
2387,10.0806413813,6.940168593918087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2120778739088471,0.9734547141683865,12.6972770691,1.50427646492,33105.3824664,12.5602444593,14000.0,0.0,1.0,1.0,1.0,1.0,0.0,24.3229459245,0.0,0.0,49.4138147749,0.666666666667,99.0
2388,11.8337454005,6.69899039905926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5582574048707377,0.21874512927228246,12.6972703934,1.24342139649,28811.2645631,11.9576112862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3156591868,0.0,0.0,37.0914562542,0.333333333333,65.0
2389,9.44116885186,6.83121673754496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1186542519600695,0.4457298632755254,12.5759065747,1.51518878866,32192.4295165,12.1547793511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0712674056,0.0,0.0,44.6743942927,0.333333333333,65.0
2390,10.1487394812,7.67590542870042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.6972799301,1.61154900306,35601.8484327,11.9953516142,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0200793913,0.0,0.0,42.0452199629,0.25,68.0
2391,8.72488870981,6.16221120870696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5669246710106641,0.06238559886546219,12.6972732544,1.08127806463,28696.2418555,11.6073261404,6100.0,0.0,0.0,1.0,1.0,0.0,0.0,26.1106454815,0.0,0.0,46.4814161603,0.5,52.0
2392,12.0105846008,6.7838419805963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2120778739088471,0.9734547141683865,12.6972751617,1.20447392464,29518.1866212,12.149502294,3000.0,0.0,0.0,0.0,1.0,1.0,0.0,25.3596935973,0.0,0.0,37.5843321303,0.333333333333,69.0
2393,10.0977719612,7.61030532008622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1186542519600695,0.4457298632755254,12.6884455122,1.60855972162,31977.2746638,12.2830336867,0.0,1.0,0.0,1.0,1.0,1.0,0.0,23.7547075671,0.0,1.0,39.0429940963,0.5,77.0
2394,10.1487311957,7.69396381050591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0971329954188164,0.30856951937623095,12.6972694397,1.61838103284,32793.060071,11.9117015849,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.5342751407,0.0,0.0,39.6402202862,0.5,63.0
2395,10.148737256,7.4516649373844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4581400280804865,-0.20910669408149843,12.6972780228,1.65747784433,35202.6299768,12.8866410439,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.5832424303,0.0,0.0,42.9518791092,0.5,110.0
2396,9.79410095351,7.35485149930479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.6972723007,1.49702888803,36392.2837589,12.0376539939,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.9184262201,0.0,0.0,45.4956402937,0.333333333333,76.0
2397,11.9189239171,6.63344241647632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065079517407798,0.27334625080628033,12.6972751617,1.64272806777,36595.0093108,12.2010601037,0.0,0.0,0.0,1.0,1.0,1.0,0.0,23.6697988642,0.0,0.0,58.1138188628,0.5,70.0
2398,10.1487317812,7.55590758138965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.6972703934,1.60554396779,31810.1458955,12.0287386302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9048211528,0.0,0.0,39.6570957364,0.25,75.0
2399,10.1487303344,7.718474144955251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1404971088072222,-1.3950139954838523,12.6972694397,1.63531094565,35153.1650041,12.3234111379,0.0,0.0,1.0,1.0,1.0,0.0,1.0,23.8731593741,0.0,1.0,40.4903170409,0.5,75.0
2400,11.5555102354,6.48076201071487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.6972723007,1.39734731946,27978.7006058,11.8844890214,5000.0,0.0,0.0,1.0,1.0,0.0,0.0,25.3726124011,0.0,0.0,39.8846047477,0.333333333333,65.0
2401,9.7453390015,6.85979353803154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1909798715981333,0.4591060259980577,12.6972751617,1.53000799309,32792.0112406,12.0137007529,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.634183295,0.0,0.0,46.5300029796,0.333333333333,67.0
2402,11.8431521807,6.6589411597727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.697271347,1.56223864495,36530.3124233,11.9766594812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3542246723,0.0,0.0,59.7690558421,0.333333333333,75.0
2403,10.0809835036,6.709764810652934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1909798715981333,0.4591060259980577,12.6963754664,1.52095743457,31435.4926955,12.8967166959,0.0,1.0,0.0,1.0,1.0,1.0,0.0,25.1839162716,0.0,0.0,45.1273303528,1.0,108.0
2404,7.82060799819,7.73462143805969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28450098062046697,0.35515604528079625,11.8008494377,1.40860334661,40458.4490289,12.751299696,30000.0,1.0,0.0,1.0,1.0,1.0,1.0,24.2593518835,0.0,0.0,38.8460631285,0.666666666667,94.0
2405,9.61956778551,5.7707525435335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4791405433176443,0.9369168256989528,12.0904781818,1.06222613121,26374.400011,11.8350089641,0.0,0.0,0.0,1.0,1.0,1.0,0.0,26.383799667,0.0,0.0,38.504134125,0.5,65.0
2406,10.8020621869,6.54740347861026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.6972761154,1.16379262874,30712.0356275,12.0725412529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.4510955086,0.0,0.0,44.6402747048,0.333333333333,70.0
2407,11.9189313751,6.58807414141488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17099643732450914,-1.3326936378205774,12.6972827911,1.63584136445,37029.937736,12.8076526326,0.0,1.0,0.0,1.0,0.0,1.0,0.0,23.9468681496,0.0,0.0,60.2728439661,0.666666666667,115.0
2408,9.7332735,7.904392749820528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7772232825478235,-0.04616388098836255,12.6972799301,1.44208274865,34857.849392,12.5947306353,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24.7051637286,0.0,0.0,46.2003444636,0.25,108.0
2409,8.1838769212,5.98645820546923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41082001238143595,0.5336131158800417,12.6835401282,0.920230988253,24908.2005187,11.8350089641,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,26.686041435,0.0,0.0,43.5396690023,0.333333333333,60.0
2410,10.919818553,6.55735090380803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.6972723007,1.1132721995,27125.0531042,11.7675676833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8470492612,0.0,0.0,35.539059753,0.5,55.0
2411,9.90271177533,6.06456696454917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6670917301719105,0.4138341199929753,12.5454807281,1.05178248558,26137.9271942,11.5482926088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.6960323749,0.0,0.0,38.5830110873,0.5,50.0
2412,12.0499371794,6.83290536987866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.6972732544,1.34986493453,30703.6052056,12.2922503418,9000.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0429390172,0.0,1.0,41.2469529332,0.333333333333,70.0
2413,11.5779955647,7.00440983359115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.6972694397,1.38328179594,32843.4970859,12.3458345879,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.9036906628,0.0,1.0,43.6908054886,0.333333333333,80.0
2414,8.54796660815,6.1768913167058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.6972723007,0.946158536762,24488.6712892,12.078239274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7612160392,0.0,0.0,40.7997600073,0.25,70.0
2415,10.6706046837,4.29772501488175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7992302536681364,0.6746661770754392,11.2596798092,1.82325346657,48904.925616,12.5947306353,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,25.5472884345,0.0,1.0,35.553606859,0.25,80.0
2416,11.1853397424,5.44527497619475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4791405433176443,0.9369168256989528,11.2635364532,1.5935934988,36816.7878809,12.9360337992,10000.0,0.0,0.0,1.0,1.0,1.0,1.0,24.6288465558,0.0,0.0,40.4923978123,0.666666666667,115.0
2417,10.5374949746,4.81091822849996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,11.2635354996,1.52646304262,33059.6890918,12.4252081754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.5657452444,0.0,0.0,35.0986248992,0.333333333333,80.0
2418,10.357613099,4.22243211777677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,11.2280142307,1.608115495,37370.4003848,12.46843691,19000.0,0.0,0.0,1.0,1.0,0.0,0.0,26.4000049596,0.0,0.0,34.052208531,0.333333333333,95.0
2419,10.6014208641,4.68280376813903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8407307776319302,0.9780968593552699,11.2635335922,1.6093086429,37084.1647529,12.0376539939,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.3539515412,0.0,0.0,36.1099453952,0.333333333333,75.0
2420,10.1907677262,4.21831663983243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,11.2156822681,1.52011286449,33036.8740784,11.6262541503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6336551885,0.0,0.0,33.6455679582,0.5,55.0
2421,11.6945965535,5.26205996043034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.573668108223133,0.9415589708858365,11.2409285307,1.522597579,34839.6564261,12.2830336867,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.7064809283,0.0,0.0,36.9754260319,0.333333333333,80.0
2422,9.66471622127,4.71599885140481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8617312928690875,-0.16792666042518126,11.2635288239,1.4219152511,30813.9351009,12.0725412529,20000.0,0.0,0.0,1.0,1.0,0.0,0.0,26.1304548579,0.0,0.0,36.733925682,0.333333333333,70.0
2423,10.7876350705,5.85246620550735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8407307776319302,0.9780968593552699,11.5501277018,1.40818344311,35534.5340428,12.7367008966,30000.0,0.0,0.0,0.0,1.0,1.0,0.0,24.7899707047,0.0,0.0,38.4940828047,0.5,100.0
2424,10.0843405539,5.822204567257522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,12.8369574547,1.61265289168,41868.6000516,13.0389817685,0.0,0.0,0.0,1.0,1.0,1.0,1.0,24.9735532461,0.0,0.0,45.5000887315,0.333333333333,130.0
2425,9.24123830177,4.569337129367474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2532376540480445,0.28742919536927297,11.2635250092,1.36739534358,29267.7926792,12.1441972418,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.4149054009,0.0,0.0,34.6503942191,0.333333333333,60.0
2426,10.791451154,6.85127747279928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600572888503073,0.773974012605817,14.880014658,1.19196954326,26235.492084,13.1615840906,0.0,0.0,0.0,0.0,1.0,1.0,1.0,28.1747436051,0.0,0.0,44.9462982949,1.0,75.0
2427,10.8271787422,7.66124528324553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8463702718876875,0.5489304161020062,7.92970263958,1.52272642785,30566.0361533,12.412070038,250.0,1.0,0.0,0.0,1.0,1.0,0.0,28.1606825672,0.0,0.0,45.2206953134,0.666666666667,85.0
2428,9.4952922192,7.65435268955529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7635371758606433,-2.8881403700575534,7.49333763123,1.634718341,30606.4558072,11.3144745262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3101311279,0.0,0.0,39.3118853231,0.5,45.0
2429,8.56013618038,7.033390938560153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5735706211495769,0.30988413927571384,7.49333429337,0.906482054546,25518.8111324,12.0610468735,4000.0,0.0,0.0,1.0,1.0,1.0,0.0,28.0689887529,0.0,0.0,49.0077770122,0.333333333333,70.0
2430,10.4689891822,7.46372799178167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6670917301719105,0.4138341199929753,7.59022837877,1.59206337968,33555.9405457,12.4600247033,2178.0,0.0,0.0,0.0,1.0,1.0,0.0,28.2210720437,0.0,0.0,43.0822676912,0.5,112.0
2431,11.052901317,7.7380362346363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4648337829219602,0.7464699801651435,8.27876234055,1.50078639768,28777.2271656,12.4578036537,0.0,0.0,0.0,1.0,1.0,1.0,0.0,28.2376810936,0.0,0.0,47.7421855943,0.666666666667,101.0
2432,8.56013988935,7.17354678818423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4581400280804865,-0.20910669408149843,7.4933385849,1.15495708848,26218.7206132,11.3373808925,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27.6754333402,0.0,0.0,52.4895301025,0.333333333333,76.0
2433,8.96082500474,6.96532554826089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28450098062046697,0.35515604528079625,9.27192783356,1.03262010984,28033.8046468,13.337474757,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27.2134987142,0.0,0.0,42.4881933563,0.666666666667,122.0
2434,11.3296770127,7.41437172123814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10425000449082952,0.6059821109784486,11.3904191256,1.41183649851,25188.0764554,11.9829290942,0.0,0.0,0.0,1.0,1.0,1.0,0.0,28.9276152809,0.0,0.0,44.2334382486,0.333333333333,59.0
2435,12.3001898306,8.75490347061173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.185340377342376,1.0679212494592185,9.85000424273,1.32489257711,24586.6014338,11.9829290942,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4232100502,0.0,0.0,42.8813251528,0.25,95.0
2436,12.1781822291,8.40328083973393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8407307776319302,0.9780968593552699,9.8498134613,1.49755478986,31017.9979344,11.9511803959,0.0,0.0,0.0,1.0,1.0,1.0,0.0,28.4595301087,0.0,0.0,45.8660872236,0.333333333333,60.0
2437,12.8302321159,9.11937116146332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4801469992007994,0.837608990168575,9.88389229774,1.31003788305,25951.6779985,12.3013828253,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.5841411783,0.0,0.0,43.7300690193,0.666666666667,80.0
2438,10.9302397907,7.61450223971474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,11.337757349,1.39787536309,25651.3190879,11.5327280923,4000.0,0.0,0.0,0.0,1.0,0.0,0.0,30.3589690272,0.0,0.0,46.0589516179,0.333333333333,56.0
2439,11.1870453754,8.51913307023349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,9.84981632233,1.48053793684,29337.7088917,11.9576112862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.4400386435,0.0,0.0,40.604652675,0.333333333333,69.0
2440,11.4347856025,8.219538550376729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,9.84981918335,1.27241617641,26595.5632807,11.9498892401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0581967694,0.0,0.0,44.5766625935,0.333333333333,64.0
2441,13.5736670856,8.8434164775857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2478414165433271,0.22532841195859804,9.85835969448,1.36012178184,23366.4688527,11.750366321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7529008366,0.0,0.0,42.8125270037,0.333333333333,48.0
2442,11.2369105597,8.22147813264959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,9.84981822968,1.26384768761,25751.883051,11.8844890214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.7092792609,0.0,0.0,44.3679467934,0.333333333333,78.0
2443,10.8739340431,7.69479709739113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.228961021439131,0.22005974917176535,10.5237777829,1.41513511363,25260.2448007,11.7867621306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7279125104,0.0,0.0,44.782594633,0.333333333333,81.0
2444,11.0604561833,8.14067680267946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,9.84982013702,1.3918788968,29098.181173,11.8422292121,4000.0,0.0,0.0,0.0,1.0,0.0,0.0,28.6639875993,0.0,0.0,37.075028684,0.333333333333,67.0
2445,12.4576785217,8.52867637373661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2120778739088471,0.9734547141683865,9.84981632233,1.49355035267,29988.9720236,11.9183905731,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.5346385642,0.0,0.0,44.4856854521,0.5,53.0
2446,14.4145050915,9.00218256797463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.228961021439131,0.22005974917176535,9.88014054298,1.34106978758,23914.4665551,11.3850920935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5670346286,0.0,0.0,43.4218903247,0.5,50.0
2447,11.9366713247,8.59903074494129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551563650029264,0.31861815681136274,9.84981918335,1.55862991893,31928.3338164,11.9671807372,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28.9801579017,0.0,0.0,42.1468969674,0.333333333333,69.0
2448,14.3488321638,8.95619191330521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.88407754898,1.40201380205,21598.2721415,11.0020998412,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7927423703,0.0,0.0,42.8485686699,0.0,24.0
2449,11.9659488871,8.56780565141023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09755624964935578,-0.06861882489480339,9.84981632233,1.54755886217,31800.8757487,12.2060726455,0.0,0.0,0.0,1.0,1.0,1.0,0.0,28.8703934538,0.0,0.0,42.5989400618,0.5,83.0
2450,12.5222604442,8.73277527699174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,9.8516561538,1.34435783831,23846.642657,11.9183905731,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.8125483463,0.0,0.0,42.6944241741,0.5,78.0
2451,10.7075179694,7.99205005741871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,9.84981632233,1.30773088385,25224.8277283,11.9766594812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4235325141,0.0,0.0,42.4895548056,0.5,60.0
2452,11.6384400751,8.52888111569437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4581400280804865,-0.20910669408149843,9.84981822968,1.28024490639,24136.6159596,12.3327052965,12000.0,1.0,0.0,1.0,0.0,1.0,0.0,31.2506414967,0.0,1.0,42.938349509,0.5,124.0
2453,11.0436193926,8.186991521478939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.84981441498,1.26316389139,25398.2515981,11.1548209282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.977951797,0.0,0.0,44.0503800648,0.5,55.0
2454,10.728828768,8.17908384356466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6670917301719105,0.4138341199929753,9.84981441498,1.2900055299,24488.9318379,11.7752897294,10000.0,0.0,0.0,0.0,0.0,1.0,0.0,31.6461173447,0.0,0.0,43.6443939269,0.25,68.0
2455,10.9800190776,8.78746478946085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857477308304336,-0.6578976350547054,9.84981441498,1.44391653183,28554.5376598,11.7675676833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.9520660584,0.0,0.0,40.6785025725,0.333333333333,60.0
2456,10.828341192,7.75798090386725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6670917301719105,0.4138341199929753,10.0417115092,1.42304100113,24868.8624849,12.0376539939,8000.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0168477587,0.0,1.0,43.7474754226,0.333333333333,78.0
2457,12.1111362086,8.36408479344579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4754739912146888,-1.7786547387465348,9.84981441498,1.37562750312,28831.9256995,11.8130300574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9194963357,0.0,0.0,45.1534792371,0.333333333333,73.0
2458,11.2555569704,8.13929672955418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6670917301719105,0.4138341199929753,9.84981822968,1.26205195315,26663.9488892,11.5521461781,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0456735935,0.0,0.0,44.1133237784,0.5,55.0
2459,12.1987432461,9.08654384704075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3857169213688667,0.40919197480609176,9.87276554108,1.30565435157,25860.7067847,12.5245263766,35000.0,0.0,0.0,1.0,0.0,1.0,0.0,30.8196489378,0.0,1.0,43.5398997603,0.666666666667,80.0
2460,9.38475655187,9.20457999108138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6670917301719105,0.4138341199929753,9.85510504246,1.50967980804,28582.3658299,11.7905572016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6866128541,0.0,0.0,30.1595778319,0.333333333333,60.0
2461,10.8517541845,8.692874215795669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5735706211495769,0.30988413927571384,9.84982395172,1.27601691866,26241.3359915,11.9576112862,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.8470902341,0.0,0.0,32.7923448579,0.333333333333,85.0
2462,10.9033865601,8.75457078170819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3857169213688667,0.40919197480609176,9.84982299805,1.40903460293,28850.2982212,12.5245263766,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.1218702884,0.0,0.0,32.9117989045,0.333333333333,66.0
2463,11.8987363372,8.29839615039547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4791405433176443,0.9369168256989528,9.84981155396,1.36977850155,29149.0760088,12.3737034869,2500.0,0.0,0.0,1.0,1.0,1.0,0.0,28.8527452847,0.0,0.0,44.8236289247,0.5,87.0
2464,12.407315484,8.88830830214069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6670917301719105,0.4138341199929753,9.85234968364,1.30084380872,24854.8896538,11.7199396344,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3819213166,0.0,0.0,43.020409945,0.333333333333,65.0
2465,11.1902649123,8.16732487034962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8637042350218896,-2.53669184893004,9.84981536865,1.3975904811,29474.0758676,11.8204101647,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6529168023,0.0,0.0,38.6587942967,0.333333333333,63.0
2466,10.9526494075,8.912755274049859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8617312928690875,-0.16792666042518126,9.85136130452,1.33985490495,26572.2432789,11.6952470218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5858424157,0.0,0.0,41.3246505543,0.333333333333,56.0
2467,11.0046969934,9.55805572626241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263647643363469,-2.0083404804372296,9.8885717392,1.50850093452,28343.2897834,12.0137007529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.5498182879,0.0,1.0,29.0378751542,0.5,75.0
2468,11.5827469088,8.2173987742897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28450098062046697,0.35515604528079625,9.84982013702,1.3613680867,29199.7357095,11.970350312,7000.0,0.0,0.0,1.0,1.0,1.0,0.0,28.9673143813,0.0,0.0,43.1356394367,0.333333333333,65.0
2469,10.9021363393,8.10011327809815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.573668108223133,0.9415589708858365,10.2049015164,1.39458544566,29188.7552849,12.1542528968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.9625483639,0.0,0.0,37.421360241,0.333333333333,75.0
2470,10.8517455962,8.73441431446935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19767362643960704,0.07825726008558742,9.849817276,1.385478856,27613.2508506,11.7035458246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.2724970615,0.0,0.0,33.9968639962,0.333333333333,65.0
2471,10.9865456915,8.21703973207845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,9.84981918335,1.43989653984,30012.3763249,12.9738633691,0.0,0.0,0.0,1.0,1.0,1.0,0.0,29.1968443483,0.0,1.0,42.0474979801,0.5,110.0
2472,10.9400071414,7.80896969296739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16950641975944133,-0.032080936425369855,9.86883592606,1.40769069592,24781.8018974,12.078239274,10000.0,0.0,0.0,1.0,0.0,1.0,0.0,31.0802684676,0.0,1.0,42.8631595592,0.333333333333,85.0
2473,12.063906787,8.43096618299928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2783407450606141,0.163008054295323,9.89923667908,1.23283944263,23110.3890921,12.587927888,19000.0,1.0,0.0,1.0,1.0,1.0,0.0,31.9759070679,0.0,1.0,40.7431723106,0.5,160.0
